grid_size,n_robots,n_targets,n_failures,num_experiments,experiment_id,n_targets_found,t_targets_e2,t_coverage_e2,percent_coverage,mean_found_e2,algorithm,algorithm_label,experiment,simulation_id,failure_time_mode,horizon,target_found_fraction_e2,coverage_fraction_e2,t_targets_horizon_fraction_e2,t_coverage_horizon_fraction_e2,num_simulations,t_targets_e1,t_coverage_e1,t_targets_horizon_fraction_e1,t_coverage_horizon_fraction_e1,target_found_fraction_e1,coverage_fraction_e1,mean_found_e1,delta_t_targets,pct_change_t_targets,delta_t_coverage,pct_change_t_coverage,delta_t_targets_horizon_fraction,pct_change_t_targets_horizon_fraction,delta_t_coverage_horizon_fraction,pct_change_t_coverage_horizon_fraction,delta_target_found_fraction,delta_coverage_fraction,delta_mean_found
100,10,30,2,10,8,30,3294,9683,100.0,0.9002753967434383,stigmergy_random_walk,Stigmergy Random Walk,E2,6,middle,10000.0,1.0,1.0,0.3294,0.9683,10.0,3387,6181,0.3387,0.6181,1.0,1.0,0.8401768861565071,-93,-2.745792736935341,3502,56.65749878660411,-0.009299999999999975,-2.7457927369353334,0.35020000000000007,56.65749878660412,0.0,0.0,0.060098510586931164
100,10,30,2,10,8,30,6386,10000,99.91,0.8612100000000086,stigmergy_random_walk,Stigmergy Random Walk,E2,7,middle,10000.0,1.0,0.9991,0.6386,1.0,10.0,3622,5847,0.3622,0.5847,1.0,1.0,0.7868308534291037,2764,76.31143014908889,4153,71.02787754403967,0.2763999999999999,76.31143014908888,0.4153,71.02787754403967,0.0,-0.0009000000000000119,0.07437914657090483
100,10,30,2,10,8,30,5046,10000,99.99,0.8752466666666725,stigmergy_random_walk,Stigmergy Random Walk,E2,8,middle,10000.0,1.0,0.9998999999999999,0.5046,1.0,10.0,2598,7528,0.2598,0.7528,1.0,1.0,0.9052515054906167,2448,94.22632794457274,2472,32.83740701381509,0.24480000000000007,94.22632794457279,0.24719999999999998,32.83740701381508,0.0,-0.00010000000000010001,-0.030004838823944224
100,10,30,2,10,8,30,3468,10000,99.95,0.8866300000000022,stigmergy_random_walk,Stigmergy Random Walk,E2,9,middle,10000.0,1.0,0.9995,0.3468,1.0,10.0,3761,8321,0.3761,0.8321,1.0,1.0,0.8841885991267208,-293,-7.790481254985377,1679,20.177863237591637,-0.029299999999999993,-7.790481254985375,0.16790000000000005,20.17786323759164,0.0,-0.0004999999999999449,0.002441400873281485
100,10,30,2,10,8,30,5877,10000,99.95,0.8778833333333349,stigmergy_random_walk,Stigmergy Random Walk,E2,10,middle,10000.0,1.0,0.9995,0.5877,1.0,10.0,2706,8565,0.2706,0.8565,1.0,1.0,0.9213232146332011,3171,117.1840354767184,1435,16.75423234092236,0.3171,117.1840354767184,0.14349999999999996,16.754232340922353,0.0,-0.0004999999999999449,-0.0434398812998662
100,10,30,2,10,9,30,2824,10000,99.83,0.9089433333333367,stigmergy_random_walk,Stigmergy Random Walk,E2,1,middle,10000.0,1.0,0.9983,0.2824,1.0,10.0,7443,7886,0.7443,0.7886,1.0,1.0,0.8677656606643455,-4619,-62.05830982130861,2114,26.806999746386,-0.4619,-62.05830982130861,0.21140000000000003,26.806999746386005,0.0,-0.0017000000000000348,0.041177672668991194
100,10,30,2,10,9,30,4084,7928,100.0,0.8972292297342879,stigmergy_random_walk,Stigmergy Random Walk,E2,2,middle,10000.0,1.0,1.0,0.4084,0.7928,10.0,3271,10000,0.3271,1.0,1.0,0.9997,0.9202766666666775,813,24.85478446958117,-2072,-20.72,0.08129999999999998,24.854784469581162,-0.20720000000000005,-20.720000000000006,0.0,0.00029999999999996696,-0.023047436932389642
100,10,30,2,10,9,30,6023,10000,99.99,0.908699999999954,stigmergy_random_walk,Stigmergy Random Walk,E2,3,middle,10000.0,1.0,0.9998999999999999,0.6023,1.0,10.0,3255,6764,0.3255,0.6764,1.0,1.0,0.8792430514488363,2768,85.0384024577573,3236,47.8415138971023,0.27679999999999993,85.03840245775727,0.3236,47.8415138971023,0.0,-0.00010000000000010001,0.02945694855111769
100,10,30,2,10,9,30,6912,8513,100.0,0.8801245154468746,stigmergy_random_walk,Stigmergy Random Walk,E2,4,middle,10000.0,1.0,1.0,0.6912,0.8513,10.0,5628,7735,0.5628,0.7735,1.0,1.0,0.8363326869209291,1284,22.81449893390192,778,10.058177117000646,0.12840000000000007,22.814498933901934,0.07779999999999998,10.058177117000644,0.0,0.0,0.04379182852594554
100,10,30,2,10,9,30,7615,9389,100.0,0.8661802818900679,stigmergy_random_walk,Stigmergy Random Walk,E2,5,middle,10000.0,1.0,1.0,0.7615,0.9389,10.0,6494,8103,0.6494,0.8103,1.0,1.0,0.85308322020647,1121,17.26208808130582,1286,15.870665185733678,0.11209999999999998,17.26208808130582,0.12859999999999994,15.870665185733671,0.0,0.0,0.013097061683597921
100,10,30,2,10,9,30,4765,6733,100.0,0.8650972820436851,stigmergy_random_walk,Stigmergy Random Walk,E2,6,middle,10000.0,1.0,1.0,0.4765,0.6733,10.0,3228,6565,0.3228,0.6565,1.0,1.0,0.8828179741051018,1537,47.614622057001235,168,2.5590251332825593,0.1537,47.61462205700124,0.016800000000000037,2.5590251332825646,0.0,0.0,-0.017720692061416687
100,10,30,2,10,9,30,4903,10000,99.98,0.8563833333333442,stigmergy_random_walk,Stigmergy Random Walk,E2,7,middle,10000.0,1.0,0.9998,0.4903,1.0,10.0,3410,5777,0.341,0.5777,1.0,1.0,0.8489238936010786,1493,43.78299120234604,4223,73.10022503029255,0.1493,43.78299120234603,0.4223,73.10022503029255,0.0,-0.00019999999999997797,0.007459439732265594
100,10,30,2,10,9,30,3054,7194,100.0,0.8961820035214622,stigmergy_random_walk,Stigmergy Random Walk,E2,8,middle,10000.0,1.0,1.0,0.3054,0.7194,10.0,4322,9370,0.4322,0.937,1.0,1.0,0.8961010316613301,-1268,-29.33826931975937,-2176,-23.223052294557096,-0.12679999999999997,-29.338269319759362,-0.21760000000000002,-23.223052294557096,0.0,0.0,8.097186013200641e-05
100,10,30,2,10,9,30,5781,10000,99.98,0.9181699999999717,stigmergy_random_walk,Stigmergy Random Walk,E2,9,middle,10000.0,1.0,0.9998,0.5781,1.0,10.0,6164,6164,0.6164,0.6164,1.0,1.0,0.8368483668612926,-383,-6.213497728747567,3836,62.23231667748216,-0.0383,-6.213497728747567,0.38360000000000005,62.23231667748217,0.0,-0.00019999999999997797,0.08132163313867913
100,10,30,2,10,9,30,5000,8772,100.0,0.889956680346568,stigmergy_random_walk,Stigmergy Random Walk,E2,10,middle,10000.0,1.0,1.0,0.5,0.8772,10.0,2960,7398,0.296,0.7398,1.0,1.0,0.9166080922771985,2040,68.91891891891892,1374,18.572587185725872,0.20400000000000001,68.91891891891892,0.13739999999999997,18.572587185725865,0.0,0.0,-0.026651411930630475
100,10,30,2,10,10,30,3812,10000,99.99,0.911013333333345,stigmergy_random_walk,Stigmergy Random Walk,E2,1,middle,10000.0,1.0,0.9998999999999999,0.3812,1.0,10.0,2514,10000,0.2514,1.0,1.0,0.9998,0.9355500000000017,1298,51.63086714399363,0,0.0,0.12979999999999997,51.63086714399362,0.0,0.0,0.0,9.999999999987796e-05,-0.02453666666665666
100,10,30,2,10,10,30,4621,8197,100.0,0.9117034687487456,stigmergy_random_walk,Stigmergy Random Walk,E2,2,middle,10000.0,1.0,1.0,0.4621,0.8197,10.0,3208,6032,0.3208,0.6032,1.0,1.0,0.8943412908930267,1413,44.04613466334165,2165,35.89190981432361,0.14130000000000004,44.04613466334166,0.21650000000000003,35.89190981432361,0.0,0.0,0.01736217785571892
100,10,30,2,10,10,30,2366,10000,99.98,0.9244800000000006,stigmergy_random_walk,Stigmergy Random Walk,E2,3,middle,10000.0,1.0,0.9998,0.2366,1.0,10.0,5891,6899,0.5891,0.6899,1.0,1.0,0.8485142774314635,-3525,-59.83703955185877,3101,44.94854326714017,-0.3524999999999999,-59.83703955185876,0.31010000000000004,44.948543267140174,0.0,-0.00019999999999997797,0.07596572256853718
100,10,30,2,10,10,30,3381,5528,100.0,0.80408224794984,stigmergy_random_walk,Stigmergy Random Walk,E2,4,middle,10000.0,1.0,1.0,0.3381,0.5528,10.0,4285,6139,0.4285,0.6139,1.0,1.0,0.8359016126405086,-904,-21.096849474912485,-611,-9.952761035999348,-0.09039999999999998,-21.09684947491248,-0.06110000000000004,-9.952761035999355,0.0,0.0,-0.031819364690668595
100,10,30,2,10,10,30,4022,10000,99.86,0.8764000000000033,stigmergy_random_walk,Stigmergy Random Walk,E2,5,middle,10000.0,1.0,0.9986,0.4022,1.0,10.0,4089,5306,0.4089,0.5306,1.0,1.0,0.7884784520668511,-67,-1.6385424309122036,4694,88.46588767433094,-0.006699999999999984,-1.6385424309121994,0.46940000000000004,88.46588767433096,0.0,-0.0013999999999999568,0.08792154793315221
100,10,30,2,10,10,30,5429,10000,99.96000000000001,0.8836033333333307,stigmergy_random_walk,Stigmergy Random Walk,E2,6,middle,10000.0,1.0,0.9996,0.5429,1.0,10.0,2043,9179,0.2043,0.9179,1.0,1.0,0.9217089733812697,3386,165.73666177190407,821,8.94432944765225,0.3386,165.73666177190407,0.08209999999999995,8.944329447652244,0.0,-0.00039999999999995595,-0.03810564004793893
100,10,30,2,10,10,30,7973,10000,99.97,0.8546833333332375,stigmergy_random_walk,Stigmergy Random Walk,E2,7,middle,10000.0,1.0,0.9997,0.7973,1.0,10.0,2210,8433,0.221,0.8433,1.0,1.0,0.8876833076406185,5763,260.7692307692308,1567,18.581762124985175,0.5763,260.7692307692308,0.15669999999999995,18.581762124985172,0.0,-0.00029999999999996696,-0.032999974307381
100,10,30,2,10,10,29,10000,10000,99.98,0.8409599999998348,stigmergy_random_walk,Stigmergy Random Walk,E2,8,middle,10000.0,0.9666666666666667,0.9998,1.0,1.0,10.0,3219,8677,0.3219,0.8677,1.0,1.0,0.8610733356382865,6781,210.65548306927616,1323,15.247205255272558,0.6780999999999999,210.65548306927613,0.13229999999999997,15.247205255272556,-0.033333333333333326,-0.00019999999999997797,-0.020113335638451635
100,10,30,2,10,10,30,5716,7873,100.0,0.8719124433718408,stigmergy_random_walk,Stigmergy Random Walk,E2,9,middle,10000.0,1.0,1.0,0.5716,0.7873,10.0,4352,7327,0.4352,0.7327,1.0,1.0,0.8552977571539188,1364,31.34191176470588,546,7.451890268868569,0.13640000000000002,31.341911764705888,0.05459999999999998,7.451890268868566,0.0,0.0,0.01661468621792206
100,10,30,2,10,10,30,3786,10000,99.89,0.8898900000000071,stigmergy_random_walk,Stigmergy Random Walk,E2,10,middle,10000.0,1.0,0.9989,0.3786,1.0,10.0,3975,10000,0.3975,1.0,1.0,0.9998,0.9054366666666774,-189,-4.754716981132075,0,0.0,-0.018900000000000028,-4.754716981132082,0.0,0.0,0.0,-0.0009000000000000119,-0.015546666666670372
100,10,30,2,10,1,30,4420,6901,100.0,0.8666328551417677,stigmergy_random_walk,Stigmergy Random Walk,E2,1,late,10000.0,1.0,1.0,0.442,0.6901,10.0,4299,6871,0.4299,0.6871,1.0,1.0,0.8728763401736802,121,2.814608048383345,30,0.43661766846165045,0.0121,2.814608048383345,0.0030000000000000027,0.4366176684616508,0.0,0.0,-0.006243485031912521
100,10,30,2,10,1,30,5048,10000,99.48,0.9153366666666727,stigmergy_random_walk,Stigmergy Random Walk,E2,2,late,10000.0,1.0,0.9948,0.5048,1.0,10.0,2399,8586,0.2399,0.8586,1.0,1.0,0.9179982917928451,2649,110.42100875364736,1414,16.468669927789424,0.2649,110.42100875364736,0.14139999999999997,16.46866992778942,0.0,-0.005199999999999982,-0.0026616251261724067
100,10,30,2,10,1,30,4284,7986,100.0,0.8232531930878988,stigmergy_random_walk,Stigmergy Random Walk,E2,3,late,10000.0,1.0,1.0,0.4284,0.7986,10.0,9275,10000,0.9275,1.0,1.0,0.9989,0.8690733333331813,-4991,-53.81132075471699,-2014,-20.14,-0.4991,-53.81132075471699,-0.20140000000000002,-20.14,0.0,0.0010999999999999899,-0.04582014024528247
100,10,30,2,10,1,30,4261,8296,100.0,0.864681774349099,stigmergy_random_walk,Stigmergy Random Walk,E2,4,late,10000.0,1.0,1.0,0.4261,0.8296,10.0,3558,9265,0.3558,0.9265,1.0,1.0,0.8783378305450592,703,19.758291174817312,-969,-10.458715596330276,0.07029999999999997,19.758291174817305,-0.09689999999999999,-10.458715596330274,0.0,0.0,-0.01365605619596022
100,10,30,2,10,1,30,3683,8059,100.0,0.8508003474376422,stigmergy_random_walk,Stigmergy Random Walk,E2,5,late,10000.0,1.0,1.0,0.3683,0.8059,10.0,5269,9747,0.5269,0.9747,1.0,1.0,0.880852228036002,-1586,-30.100588346934902,-1688,-17.318149174104853,-0.15860000000000002,-30.100588346934902,-0.16880000000000006,-17.318149174104857,0.0,0.0,-0.030051880598359837
100,10,30,2,10,1,30,2624,9182,100.0,0.9222972482393125,stigmergy_random_walk,Stigmergy Random Walk,E2,6,late,10000.0,1.0,1.0,0.2624,0.9182,10.0,2747,8444,0.2747,0.8444,1.0,1.0,0.8954681825359175,-123,-4.477611940298507,738,8.73993368072004,-0.012299999999999978,-4.4776119402985,0.07379999999999998,8.739933680720034,0.0,0.0,0.02682906570339494
100,10,30,2,10,1,30,4056,8845,100.0,0.8919276427360049,stigmergy_random_walk,Stigmergy Random Walk,E2,7,late,10000.0,1.0,1.0,0.4056,0.8845,10.0,4983,10000,0.4983,1.0,1.0,0.9996,0.8969566666666844,-927,-18.603251053582177,-1155,-11.55,-0.0927,-18.603251053582177,-0.11550000000000005,-11.550000000000004,0.0,0.00039999999999995595,-0.005029023930679499
100,10,30,2,10,1,30,3415,7336,100.0,0.9070701563068146,stigmergy_random_walk,Stigmergy Random Walk,E2,8,late,10000.0,1.0,1.0,0.3415,0.7336,10.0,3242,8202,0.3242,0.8202,1.0,1.0,0.9065837600585129,173,5.336212214682295,-866,-10.558400390148744,0.017300000000000038,5.336212214682306,-0.08660000000000001,-10.558400390148744,0.0,0.0,0.0004863962483017126
100,10,30,2,10,1,30,3410,9057,100.0,0.8572338154650084,stigmergy_random_walk,Stigmergy Random Walk,E2,9,late,10000.0,1.0,1.0,0.341,0.9057,10.0,3258,8191,0.3258,0.8191,1.0,1.0,0.8529239409107607,152,4.665438919582566,866,10.572579660603102,0.015200000000000047,4.665438919582581,0.0865999999999999,10.572579660603088,0.0,0.0,0.004309874554247695
100,10,30,2,10,1,30,2601,6638,100.0,0.8847745304810711,stigmergy_random_walk,Stigmergy Random Walk,E2,10,late,10000.0,1.0,1.0,0.2601,0.6638,10.0,2364,4314,0.2364,0.4314,1.0,1.0,0.8182738371194604,237,10.025380710659897,2324,53.87111729253593,0.0237,10.025380710659897,0.23239999999999994,53.87111729253592,0.0,0.0,0.06650069336161069
100,10,30,2,10,2,30,2969,10000,99.98,0.9207300000000047,stigmergy_random_walk,Stigmergy Random Walk,E2,1,late,10000.0,1.0,0.9998,0.2969,1.0,10.0,6250,9060,0.625,0.906,1.0,1.0,0.8877409860190835,-3281,-52.495999999999995,940,10.375275938189846,-0.3281,-52.495999999999995,0.09399999999999997,10.37527593818984,0.0,-0.00019999999999997797,0.032989013980921245
100,10,30,2,10,2,30,3978,8552,100.0,0.9053593701278615,stigmergy_random_walk,Stigmergy Random Walk,E2,2,late,10000.0,1.0,1.0,0.3978,0.8552,10.0,2300,6700,0.23,0.67,1.0,1.0,0.8996467661691571,1678,72.95652173913044,1852,27.64179104477612,0.16779999999999998,72.95652173913042,0.18519999999999992,27.641791044776102,0.0,0.0,0.005712603958704432
100,10,30,2,10,2,30,2637,7959,100.0,0.9145328140051118,stigmergy_random_walk,Stigmergy Random Walk,E2,3,late,10000.0,1.0,1.0,0.2637,0.7959,10.0,4362,10000,0.4362,1.0,1.0,0.9998999999999999,0.9241466666666729,-1725,-39.54607977991747,-2041,-20.41,-0.1725,-39.54607977991747,-0.20409999999999995,-20.409999999999997,0.0,0.00010000000000010001,-0.009613852661561118
100,10,30,2,10,2,30,5154,10000,99.99,0.8924833333333377,stigmergy_random_walk,Stigmergy Random Walk,E2,4,late,10000.0,1.0,0.9998999999999999,0.5154,1.0,10.0,3159,5940,0.3159,0.594,1.0,1.0,0.8837934904601629,1995,63.152896486229814,4060,68.35016835016835,0.19949999999999996,63.15289648622981,0.406,68.35016835016836,0.0,-0.00010000000000010001,0.008689842873174869
100,10,30,2,10,2,30,6209,8541,100.0,0.8928657846465446,stigmergy_random_walk,Stigmergy Random Walk,E2,5,late,10000.0,1.0,1.0,0.6209,0.8541,10.0,4162,4853,0.4162,0.4853,1.0,1.0,0.8449344048355195,2047,49.18308505526189,3688,75.99423037296518,0.2047,49.18308505526189,0.36879999999999996,75.99423037296516,0.0,0.0,0.04793137981102513
100,10,30,2,10,2,30,2123,9325,100.0,0.933630026809654,stigmergy_random_walk,Stigmergy Random Walk,E2,6,late,10000.0,1.0,1.0,0.2123,0.9325,10.0,2607,7003,0.2607,0.7003,1.0,1.0,0.9130563092008219,-484,-18.565400843881857,2322,33.157218334999286,-0.0484,-18.565400843881857,0.23219999999999996,33.15721833499928,0.0,0.0,0.020573717608832087
100,10,30,2,10,2,30,2154,8184,100.0,0.9060646790485554,stigmergy_random_walk,Stigmergy Random Walk,E2,7,late,10000.0,1.0,1.0,0.2154,0.8184,10.0,4995,9649,0.4995,0.9649,1.0,1.0,0.891767713407269,-2841,-56.87687687687688,-1465,-15.182920509897398,-0.2841,-56.87687687687688,-0.14649999999999996,-15.182920509897396,0.0,0.0,0.014296965641286352
100,10,30,2,10,2,30,3868,8188,100.0,0.9220037453183625,stigmergy_random_walk,Stigmergy Random Walk,E2,8,late,10000.0,1.0,1.0,0.3868,0.8188,10.0,1563,10000,0.1563,1.0,1.0,0.9997,0.9449800000000014,2305,147.47280870121563,-1812,-18.12,0.23049999999999998,147.4728087012156,-0.18120000000000003,-18.120000000000005,0.0,0.00029999999999996696,-0.022976254681638886
100,10,30,2,10,2,30,4157,10000,99.98,0.9051933333333302,stigmergy_random_walk,Stigmergy Random Walk,E2,9,late,10000.0,1.0,0.9998,0.4157,1.0,10.0,2611,8384,0.2611,0.8384,1.0,1.0,0.9165275127226503,1546,59.21103025660667,1616,19.27480916030534,0.15460000000000002,59.21103025660667,0.16159999999999997,19.274809160305338,0.0,-0.00019999999999997797,-0.011334179389320131
100,10,30,2,10,2,30,3128,10000,99.99,0.9036899999999991,stigmergy_random_walk,Stigmergy Random Walk,E2,10,late,10000.0,1.0,0.9998999999999999,0.3128,1.0,10.0,2179,7926,0.2179,0.7926,1.0,1.0,0.9001177559088216,949,43.552088113813674,2074,26.167045167802172,0.09490000000000001,43.55208811381368,0.20740000000000003,26.167045167802172,0.0,-0.00010000000000010001,0.003572244091177512
100,10,30,2,10,3,30,4477,8142,100.0,0.8468803733726377,stigmergy_random_walk,Stigmergy Random Walk,E2,1,late,10000.0,1.0,1.0,0.4477,0.8142,10.0,4400,5707,0.44,0.5707,1.0,1.0,0.7898720869108334,77,1.7500000000000002,2435,42.66690029787979,0.007699999999999985,1.7499999999999964,0.24350000000000005,42.666900297879806,0.0,0.0,0.057008286461804225
100,10,30,2,10,3,30,4669,8603,100.0,0.8160757875159954,stigmergy_random_walk,Stigmergy Random Walk,E2,2,late,10000.0,1.0,1.0,0.4669,0.8603,10.0,7278,10000,0.7278,1.0,1.0,0.9998999999999999,0.8509933333332647,-2609,-35.847760373729045,-1397,-13.969999999999999,-0.2609,-35.847760373729045,-0.13970000000000005,-13.970000000000004,0.0,0.00010000000000010001,-0.03491754581726925
100,10,30,2,10,3,30,3644,8819,100.0,0.8700684128963996,stigmergy_random_walk,Stigmergy Random Walk,E2,3,late,10000.0,1.0,1.0,0.3644,0.8819,10.0,4887,5385,0.4887,0.5385,1.0,1.0,0.7904054472299604,-1243,-25.434827092285655,3434,63.76973073351904,-0.12430000000000002,-25.434827092285662,0.34340000000000004,63.76973073351905,0.0,0.0,0.07966296566643916
100,10,30,2,10,3,30,4684,8526,100.0,0.8905973883806554,stigmergy_random_walk,Stigmergy Random Walk,E2,4,late,10000.0,1.0,1.0,0.4684,0.8526,10.0,3228,5794,0.3228,0.5794,1.0,1.0,0.8794269934415018,1456,45.10532837670384,2732,47.15222644114601,0.1456,45.105328376703845,0.2732,47.15222644114601,0.0,0.0,0.011170394939153616
100,10,30,2,10,3,30,5903,10000,99.98,0.8765599999999809,stigmergy_random_walk,Stigmergy Random Walk,E2,5,late,10000.0,1.0,0.9998,0.5903,1.0,10.0,6130,10000,0.613,1.0,1.0,0.9994,0.8760899999999671,-227,-3.703099510603589,0,0.0,-0.022699999999999942,-3.7030995106035793,0.0,0.0,0.0,0.00040000000000006697,0.00047000000001384823
100,10,30,2,10,3,30,3638,10000,99.96000000000001,0.9062000000000032,stigmergy_random_walk,Stigmergy Random Walk,E2,6,late,10000.0,1.0,0.9996,0.3638,1.0,10.0,8927,8970,0.8927,0.897,1.0,1.0,0.8689037532514023,-5289,-59.24722751204212,1030,11.482720178372352,-0.5289,-59.24722751204212,0.10299999999999998,11.482720178372348,0.0,-0.00039999999999995595,0.03729624674860088
100,10,30,2,10,3,30,6190,10000,99.98,0.8820733333333132,stigmergy_random_walk,Stigmergy Random Walk,E2,7,late,10000.0,1.0,0.9998,0.619,1.0,10.0,4524,6752,0.4524,0.6752,1.0,1.0,0.8455025671406183,1666,36.82581786030062,3248,48.1042654028436,0.16659999999999997,36.82581786030061,0.3248,48.1042654028436,0.0,-0.00019999999999997797,0.03657076619269484
100,10,30,2,10,3,30,2826,6722,100.0,0.8567985718536195,stigmergy_random_walk,Stigmergy Random Walk,E2,8,late,10000.0,1.0,1.0,0.2826,0.6722,10.0,5528,10000,0.5528,1.0,1.0,0.9998999999999999,0.8842666666666853,-2702,-48.878437047756876,-3278,-32.78,-0.27019999999999994,-48.87843704775687,-0.3278,-32.78,0.0,0.00010000000000010001,-0.02746809481306578
100,10,30,2,10,3,30,9270,9374,100.0,0.8899758196428105,stigmergy_random_walk,Stigmergy Random Walk,E2,9,late,10000.0,1.0,1.0,0.927,0.9374,10.0,2003,6818,0.2003,0.6818,1.0,1.0,0.8970128092304706,7267,362.80579131303045,2556,37.488999706658845,0.7267,362.80579131303045,0.25560000000000005,37.48899970665885,0.0,0.0,-0.007036989587660081
100,10,30,2,10,3,30,6885,9913,100.0,0.8744342445945794,stigmergy_random_walk,Stigmergy Random Walk,E2,10,late,10000.0,1.0,1.0,0.6885,0.9913,10.0,3225,6573,0.3225,0.6573,1.0,1.0,0.8560931081697861,3660,113.48837209302324,3340,50.81393579796136,0.366,113.48837209302324,0.33399999999999996,50.81393579796135,0.0,0.0,0.018341136424793292
100,10,30,2,10,4,30,8906,9193,100.0,0.861361905797735,stigmergy_random_walk,Stigmergy Random Walk,E2,1,late,10000.0,1.0,1.0,0.8906,0.9193,10.0,3998,6760,0.3998,0.676,1.0,1.0,0.8561242603550486,4908,122.76138069034516,2433,35.99112426035503,0.49079999999999996,122.76138069034516,0.24329999999999996,35.99112426035502,0.0,0.0,0.005237645442686345
100,10,30,2,10,4,30,3044,9570,100.0,0.9205816788575457,stigmergy_random_walk,Stigmergy Random Walk,E2,2,late,10000.0,1.0,1.0,0.3044,0.957,10.0,3048,10000,0.3048,1.0,1.0,0.9997,0.9207699999999982,-4,-0.13123359580052493,-430,-4.3,-0.00040000000000001146,-0.13123359580052868,-0.04300000000000004,-4.300000000000004,0.0,0.00029999999999996696,-0.00018832114245248555
100,10,30,2,10,4,30,3798,8571,100.0,0.8660560805818114,stigmergy_random_walk,Stigmergy Random Walk,E2,3,late,10000.0,1.0,1.0,0.3798,0.8571,10.0,4334,10000,0.4334,1.0,1.0,0.9998999999999999,0.8692600000000077,-536,-12.367328103368711,-1429,-14.29,-0.05359999999999998,-12.367328103368708,-0.14290000000000003,-14.290000000000003,0.0,0.00010000000000010001,-0.0032039194181963104
100,10,30,2,10,4,30,6704,8181,100.0,0.894173491423138,stigmergy_random_walk,Stigmergy Random Walk,E2,4,late,10000.0,1.0,1.0,0.6704,0.8181,10.0,2421,8777,0.2421,0.8777,1.0,1.0,0.918092742394899,4283,176.91036761668732,-596,-6.790475105389085,0.4283,176.91036761668732,-0.059599999999999986,-6.790475105389084,0.0,0.0,-0.023919250971761064
100,10,30,2,10,4,30,7728,10000,99.92999999999999,0.8791666666665726,stigmergy_random_walk,Stigmergy Random Walk,E2,5,late,10000.0,1.0,0.9993,0.7728,1.0,10.0,4606,10000,0.4606,1.0,1.0,0.9998,0.89808000000001,3122,67.78115501519757,0,0.0,0.31220000000000003,67.78115501519757,0.0,0.0,0.0,-0.000500000000000056,-0.018913333333437365
100,10,30,2,10,4,30,4963,10000,99.98,0.8738366666666733,stigmergy_random_walk,Stigmergy Random Walk,E2,6,late,10000.0,1.0,0.9998,0.4963,1.0,10.0,3540,8151,0.354,0.8151,1.0,1.0,0.8755735492577706,1423,40.19774011299435,1849,22.684333210649,0.14230000000000004,40.19774011299436,0.18489999999999995,22.684333210648994,0.0,-0.00019999999999997797,-0.0017368825910973884
100,10,30,2,10,4,30,2697,10000,99.98,0.918083333333337,stigmergy_random_walk,Stigmergy Random Walk,E2,7,late,10000.0,1.0,0.9998,0.2697,1.0,10.0,2885,10000,0.2885,1.0,1.0,0.9994,0.91849666666667,-188,-6.516464471403813,0,0.0,-0.018799999999999983,-6.516464471403808,0.0,0.0,0.0,0.00040000000000006697,-0.00041333333333293254
100,10,30,2,10,4,30,3212,8744,100.0,0.884724763647463,stigmergy_random_walk,Stigmergy Random Walk,E2,8,late,10000.0,1.0,1.0,0.3212,0.8744,10.0,3569,10000,0.3569,1.0,1.0,0.9997,0.8914199999999992,-357,-10.002801905295602,-1256,-12.559999999999999,-0.03570000000000001,-10.002801905295604,-0.12560000000000004,-12.560000000000004,0.0,0.00029999999999996696,-0.006695236352536216
100,10,30,2,10,4,30,2233,9943,100.0,0.9340071742264268,stigmergy_random_walk,Stigmergy Random Walk,E2,9,late,10000.0,1.0,1.0,0.2233,0.9943,10.0,2443,6386,0.2443,0.6386,1.0,1.0,0.8977555068378802,-210,-8.595988538681947,3557,55.699968681490766,-0.02099999999999999,-8.595988538681945,0.3557,55.699968681490766,0.0,0.0,0.03625166738854657
100,10,30,2,10,4,30,4991,10000,99.95,0.9062766666666819,stigmergy_random_walk,Stigmergy Random Walk,E2,10,late,10000.0,1.0,0.9995,0.4991,1.0,10.0,2991,7050,0.2991,0.705,1.0,1.0,0.887834515366432,2000,66.86726847208291,2950,41.843971631205676,0.2,66.86726847208291,0.29500000000000004,41.84397163120568,0.0,-0.0004999999999999449,0.018442151300249954
100,10,30,2,10,5,30,3454,10000,99.99,0.8888833333333314,stigmergy_random_walk,Stigmergy Random Walk,E2,1,late,10000.0,1.0,0.9998999999999999,0.3454,1.0,10.0,2246,7984,0.2246,0.7984,1.0,1.0,0.8895582832331345,1208,53.78450578806767,2016,25.250501002004004,0.12079999999999999,53.78450578806767,0.2016,25.250501002004004,0.0,-0.00010000000000010001,-0.0006749498998031012
100,10,30,2,10,5,30,4946,10000,99.77000000000001,0.8650700000000097,stigmergy_random_walk,Stigmergy Random Walk,E2,2,late,10000.0,1.0,0.9977000000000001,0.4946,1.0,10.0,6668,10000,0.6668,1.0,1.0,0.9985,0.8417566666666473,-1722,-25.824835032993406,0,0.0,-0.17219999999999996,-25.8248350329934,0.0,0.0,0.0,-0.0007999999999999119,0.023313333333362385
100,10,30,2,10,5,30,4105,10000,99.99,0.8922866666666636,stigmergy_random_walk,Stigmergy Random Walk,E2,3,late,10000.0,1.0,0.9998999999999999,0.4105,1.0,10.0,2113,7570,0.2113,0.757,1.0,1.0,0.9010832232496724,1992,94.27354472314245,2430,32.10039630118891,0.1992,94.27354472314245,0.243,32.10039630118891,0.0,-0.00010000000000010001,-0.008796556583008819
