grid_size,n_robots,n_targets,n_failures,num_experiments,experiment_id,n_targets_found,t_targets,t_coverage,percent_coverage,mean_found,algorithm,algorithm_label,experiment,simulation_id,failure_time_mode,horizon,target_found_fraction,coverage_fraction,t_targets_horizon_fraction,t_coverage_horizon_fraction,num_simulations
350,35,105,0,10,1,105,3133,3992,100.0,0.7570307281229283,stigmergy_search,Stigmergy Efficient Search,E1,5,no_failure,35000.0,1.0,1.0,0.08951428571428571,0.11405714285714286,10.0
350,35,105,0,10,1,105,3233,4651,100.0,0.789837310972555,stigmergy_search,Stigmergy Efficient Search,E1,6,no_failure,35000.0,1.0,1.0,0.09237142857142858,0.13288571428571427,10.0
350,35,105,0,10,1,105,6216,6488,100.0,0.8436336680171655,stigmergy_search,Stigmergy Efficient Search,E1,7,no_failure,35000.0,1.0,1.0,0.1776,0.18537142857142858,10.0
350,35,105,0,10,1,105,2926,4258,100.0,0.7706278377955215,stigmergy_search,Stigmergy Efficient Search,E1,8,no_failure,35000.0,1.0,1.0,0.0836,0.12165714285714285,10.0
350,35,105,0,10,1,105,7074,7253,100.0,0.8124782520205398,stigmergy_search,Stigmergy Efficient Search,E1,9,no_failure,35000.0,1.0,1.0,0.20211428571428572,0.20722857142857143,10.0
350,35,105,0,10,1,105,3110,3352,100.0,0.7002500284123196,stigmergy_search,Stigmergy Efficient Search,E1,10,no_failure,35000.0,1.0,1.0,0.08885714285714286,0.09577142857142858,10.0
350,35,105,0,10,2,105,3094,5080,100.0,0.8061304836895343,stigmergy_search,Stigmergy Efficient Search,E1,1,no_failure,35000.0,1.0,1.0,0.0884,0.14514285714285713,10.0
350,35,105,0,10,2,105,7385,7484,100.0,0.8277875340408772,stigmergy_search,Stigmergy Efficient Search,E1,2,no_failure,35000.0,1.0,1.0,0.211,0.21382857142857142,10.0
350,35,105,0,10,2,105,3649,5112,100.0,0.7877244951188508,stigmergy_search,Stigmergy Efficient Search,E1,3,no_failure,35000.0,1.0,1.0,0.10425714285714285,0.14605714285714286,10.0
350,35,105,0,10,2,105,3090,5754,100.0,0.8154906731549053,stigmergy_search,Stigmergy Efficient Search,E1,4,no_failure,35000.0,1.0,1.0,0.08828571428571429,0.1644,10.0
350,35,105,0,10,2,105,3961,4040,100.0,0.7238943894389509,stigmergy_search,Stigmergy Efficient Search,E1,5,no_failure,35000.0,1.0,1.0,0.11317142857142858,0.11542857142857142,10.0
350,35,105,0,10,2,105,2989,3735,100.0,0.7302403263849044,stigmergy_search,Stigmergy Efficient Search,E1,6,no_failure,35000.0,1.0,1.0,0.0854,0.10671428571428572,10.0
350,35,105,0,10,2,105,2946,3408,100.0,0.6951682316118888,stigmergy_search,Stigmergy Efficient Search,E1,7,no_failure,35000.0,1.0,1.0,0.08417142857142858,0.09737142857142857,10.0
350,35,105,0,10,2,105,3692,3932,100.0,0.7367097805551751,stigmergy_search,Stigmergy Efficient Search,E1,8,no_failure,35000.0,1.0,1.0,0.10548571428571428,0.11234285714285715,10.0
350,35,105,0,10,2,105,3261,3358,100.0,0.6635894381576399,stigmergy_search,Stigmergy Efficient Search,E1,9,no_failure,35000.0,1.0,1.0,0.09317142857142857,0.09594285714285715,10.0
350,35,105,0,10,2,105,4482,4560,100.0,0.7584732664995938,stigmergy_search,Stigmergy Efficient Search,E1,10,no_failure,35000.0,1.0,1.0,0.12805714285714287,0.13028571428571428,10.0
350,35,105,0,10,3,105,3256,3480,100.0,0.7174876847290426,stigmergy_search,Stigmergy Efficient Search,E1,1,no_failure,35000.0,1.0,1.0,0.09302857142857143,0.09942857142857142,10.0
350,35,105,0,10,3,105,3946,3994,100.0,0.7275508500846463,stigmergy_search,Stigmergy Efficient Search,E1,2,no_failure,35000.0,1.0,1.0,0.11274285714285714,0.11411428571428571,10.0
350,35,105,0,10,3,105,3628,4231,100.0,0.7522256361774224,stigmergy_search,Stigmergy Efficient Search,E1,3,no_failure,35000.0,1.0,1.0,0.10365714285714285,0.12088571428571429,10.0
350,35,105,0,10,3,105,3157,4461,100.0,0.7552310500528414,stigmergy_search,Stigmergy Efficient Search,E1,4,no_failure,35000.0,1.0,1.0,0.0902,0.12745714285714285,10.0
350,35,105,0,10,3,105,4841,5322,100.0,0.7948855603872272,stigmergy_search,Stigmergy Efficient Search,E1,5,no_failure,35000.0,1.0,1.0,0.13831428571428572,0.15205714285714286,10.0
350,35,105,0,10,3,105,3387,4370,100.0,0.7874795684864458,stigmergy_search,Stigmergy Efficient Search,E1,6,no_failure,35000.0,1.0,1.0,0.09677142857142858,0.12485714285714286,10.0
350,35,105,0,10,3,105,3795,4105,100.0,0.7255078011716126,stigmergy_search,Stigmergy Efficient Search,E1,7,no_failure,35000.0,1.0,1.0,0.10842857142857143,0.11728571428571428,10.0
350,35,105,0,10,3,105,3869,4522,100.0,0.7712706135085734,stigmergy_search,Stigmergy Efficient Search,E1,8,no_failure,35000.0,1.0,1.0,0.11054285714285714,0.1292,10.0
350,35,105,0,10,3,105,4169,4303,100.0,0.7522968471608924,stigmergy_search,Stigmergy Efficient Search,E1,9,no_failure,35000.0,1.0,1.0,0.11911428571428571,0.12294285714285715,10.0
350,35,105,0,10,3,105,3867,4010,100.0,0.72574516090724,stigmergy_search,Stigmergy Efficient Search,E1,10,no_failure,35000.0,1.0,1.0,0.11048571428571428,0.11457142857142857,10.0
350,35,105,0,10,4,105,3188,4215,100.0,0.741196407388579,stigmergy_search,Stigmergy Efficient Search,E1,1,no_failure,35000.0,1.0,1.0,0.09108571428571428,0.12042857142857143,10.0
350,35,105,0,10,4,105,5341,6042,100.0,0.8168644882646904,stigmergy_search,Stigmergy Efficient Search,E1,2,no_failure,35000.0,1.0,1.0,0.1526,0.17262857142857144,10.0
350,35,105,0,10,4,105,2965,3593,100.0,0.7113408346917938,stigmergy_search,Stigmergy Efficient Search,E1,3,no_failure,35000.0,1.0,1.0,0.08471428571428571,0.10265714285714286,10.0
350,35,105,0,10,4,105,2936,4647,100.0,0.80943773248486,stigmergy_search,Stigmergy Efficient Search,E1,4,no_failure,35000.0,1.0,1.0,0.08388571428571429,0.13277142857142857,10.0
350,35,105,0,10,4,105,3422,3952,100.0,0.761969828417192,stigmergy_search,Stigmergy Efficient Search,E1,5,no_failure,35000.0,1.0,1.0,0.09777142857142856,0.11291428571428572,10.0
350,35,105,0,10,4,105,3403,3984,100.0,0.7159040925607075,stigmergy_search,Stigmergy Efficient Search,E1,6,no_failure,35000.0,1.0,1.0,0.09722857142857143,0.11382857142857143,10.0
350,35,105,0,10,4,105,4743,5522,100.0,0.8106172711750224,stigmergy_search,Stigmergy Efficient Search,E1,7,no_failure,35000.0,1.0,1.0,0.13551428571428573,0.15777142857142856,10.0
350,35,105,0,10,4,105,3500,4496,100.0,0.772837230977793,stigmergy_search,Stigmergy Efficient Search,E1,8,no_failure,35000.0,1.0,1.0,0.1,0.12845714285714285,10.0
350,35,105,0,10,4,105,2810,4118,100.0,0.789900321469044,stigmergy_search,Stigmergy Efficient Search,E1,9,no_failure,35000.0,1.0,1.0,0.08028571428571428,0.11765714285714286,10.0
350,35,105,0,10,4,105,4049,4181,100.0,0.7496885001309647,stigmergy_search,Stigmergy Efficient Search,E1,10,no_failure,35000.0,1.0,1.0,0.11568571428571428,0.11945714285714286,10.0
350,35,105,0,10,5,105,3933,5443,100.0,0.7714618164002629,stigmergy_search,Stigmergy Efficient Search,E1,1,no_failure,35000.0,1.0,1.0,0.11237142857142857,0.15551428571428572,10.0
350,35,105,0,10,5,105,3300,4301,100.0,0.7608086712946065,stigmergy_search,Stigmergy Efficient Search,E1,2,no_failure,35000.0,1.0,1.0,0.09428571428571429,0.12288571428571429,10.0
350,35,105,0,10,5,105,4579,4798,100.0,0.7661922626491112,stigmergy_search,Stigmergy Efficient Search,E1,3,no_failure,35000.0,1.0,1.0,0.13082857142857143,0.13708571428571428,10.0
350,35,105,0,10,5,105,3447,6269,100.0,0.8435901526027619,stigmergy_search,Stigmergy Efficient Search,E1,4,no_failure,35000.0,1.0,1.0,0.09848571428571429,0.17911428571428573,10.0
350,35,105,0,10,5,105,2872,3201,100.0,0.6667321224022196,stigmergy_search,Stigmergy Efficient Search,E1,5,no_failure,35000.0,1.0,1.0,0.08205714285714286,0.09145714285714286,10.0
350,35,105,0,10,5,105,4248,4610,100.0,0.7622125813448881,stigmergy_search,Stigmergy Efficient Search,E1,6,no_failure,35000.0,1.0,1.0,0.12137142857142857,0.1317142857142857,10.0
350,35,105,0,10,5,105,2914,3962,100.0,0.7515660681233579,stigmergy_search,Stigmergy Efficient Search,E1,7,no_failure,35000.0,1.0,1.0,0.08325714285714286,0.1132,10.0
350,35,105,0,10,5,105,3686,4877,100.0,0.7891717195387551,stigmergy_search,Stigmergy Efficient Search,E1,8,no_failure,35000.0,1.0,1.0,0.10531428571428571,0.13934285714285713,10.0
350,35,105,0,10,5,105,4369,4485,100.0,0.7469639539204518,stigmergy_search,Stigmergy Efficient Search,E1,9,no_failure,35000.0,1.0,1.0,0.12482857142857143,0.12814285714285714,10.0
350,35,105,0,10,5,105,5073,5087,100.0,0.7581060967732698,stigmergy_search,Stigmergy Efficient Search,E1,10,no_failure,35000.0,1.0,1.0,0.14494285714285715,0.14534285714285713,10.0
350,35,105,0,10,6,105,3895,4320,100.0,0.7407120811287722,stigmergy_search,Stigmergy Efficient Search,E1,1,no_failure,35000.0,1.0,1.0,0.11128571428571428,0.12342857142857143,10.0
350,35,105,0,10,6,105,3088,3560,100.0,0.6961556982343481,stigmergy_search,Stigmergy Efficient Search,E1,2,no_failure,35000.0,1.0,1.0,0.08822857142857143,0.10171428571428572,10.0
350,35,105,0,10,6,105,2716,4308,100.0,0.8181987000928537,stigmergy_search,Stigmergy Efficient Search,E1,3,no_failure,35000.0,1.0,1.0,0.0776,0.12308571428571428,10.0
350,35,105,0,10,6,105,2544,3714,100.0,0.7568812985614276,stigmergy_search,Stigmergy Efficient Search,E1,4,no_failure,35000.0,1.0,1.0,0.07268571428571428,0.10611428571428572,10.0
350,35,105,0,10,6,105,3059,4397,100.0,0.7681341174177143,stigmergy_search,Stigmergy Efficient Search,E1,5,no_failure,35000.0,1.0,1.0,0.0874,0.12562857142857142,10.0
350,35,105,0,10,6,105,3730,4002,100.0,0.7345089360081886,stigmergy_search,Stigmergy Efficient Search,E1,6,no_failure,35000.0,1.0,1.0,0.10657142857142857,0.11434285714285715,10.0
350,35,105,0,10,6,105,3191,3222,100.0,0.7470751677455685,stigmergy_search,Stigmergy Efficient Search,E1,7,no_failure,35000.0,1.0,1.0,0.09117142857142857,0.09205714285714285,10.0
350,35,105,0,10,6,105,3490,4716,100.0,0.7879256028111136,stigmergy_search,Stigmergy Efficient Search,E1,8,no_failure,35000.0,1.0,1.0,0.09971428571428571,0.13474285714285714,10.0
350,35,105,0,10,6,105,3444,4207,100.0,0.7573748967141012,stigmergy_search,Stigmergy Efficient Search,E1,9,no_failure,35000.0,1.0,1.0,0.0984,0.1202,10.0
350,35,105,0,10,6,105,3044,3201,100.0,0.7283259695630874,stigmergy_search,Stigmergy Efficient Search,E1,10,no_failure,35000.0,1.0,1.0,0.08697142857142857,0.09145714285714286,10.0
350,35,105,0,10,7,105,4094,4597,100.0,0.7622341692822497,stigmergy_search,Stigmergy Efficient Search,E1,1,no_failure,35000.0,1.0,1.0,0.11697142857142857,0.13134285714285715,10.0
350,35,105,0,10,7,105,3543,3822,100.0,0.7430265879245752,stigmergy_search,Stigmergy Efficient Search,E1,2,no_failure,35000.0,1.0,1.0,0.10122857142857143,0.1092,10.0
350,35,105,0,10,7,105,4802,5436,100.0,0.8048074564630824,stigmergy_search,Stigmergy Efficient Search,E1,3,no_failure,35000.0,1.0,1.0,0.1372,0.1553142857142857,10.0
350,35,105,0,10,7,105,4121,4620,100.0,0.7478643578643583,stigmergy_search,Stigmergy Efficient Search,E1,4,no_failure,35000.0,1.0,1.0,0.11774285714285715,0.132,10.0
350,35,105,0,10,7,105,5442,5696,100.0,0.7623796147672777,stigmergy_search,Stigmergy Efficient Search,E1,5,no_failure,35000.0,1.0,1.0,0.15548571428571428,0.16274285714285713,10.0
350,35,105,0,10,7,105,4395,4717,100.0,0.7683899169165133,stigmergy_search,Stigmergy Efficient Search,E1,6,no_failure,35000.0,1.0,1.0,0.12557142857142858,0.13477142857142857,10.0
350,35,105,0,10,7,105,3341,4098,100.0,0.7576169560064274,stigmergy_search,Stigmergy Efficient Search,E1,7,no_failure,35000.0,1.0,1.0,0.09545714285714285,0.11708571428571428,10.0
350,35,105,0,10,7,105,2899,3592,100.0,0.7148610669212049,stigmergy_search,Stigmergy Efficient Search,E1,8,no_failure,35000.0,1.0,1.0,0.08282857142857143,0.10262857142857143,10.0
350,35,105,0,10,7,105,3355,3530,100.0,0.7300634021314137,stigmergy_search,Stigmergy Efficient Search,E1,9,no_failure,35000.0,1.0,1.0,0.09585714285714286,0.10085714285714285,10.0
350,35,105,0,10,7,105,3706,4873,100.0,0.7985224707572516,stigmergy_search,Stigmergy Efficient Search,E1,10,no_failure,35000.0,1.0,1.0,0.10588571428571429,0.13922857142857142,10.0
350,35,105,0,10,8,105,4094,4162,100.0,0.7627331182352421,stigmergy_search,Stigmergy Efficient Search,E1,1,no_failure,35000.0,1.0,1.0,0.11697142857142857,0.11891428571428571,10.0
350,35,105,0,10,8,105,2842,4171,100.0,0.7879987669966114,stigmergy_search,Stigmergy Efficient Search,E1,2,no_failure,35000.0,1.0,1.0,0.0812,0.11917142857142857,10.0
350,35,105,0,10,8,105,3174,3602,100.0,0.722233679701752,stigmergy_search,Stigmergy Efficient Search,E1,3,no_failure,35000.0,1.0,1.0,0.09068571428571429,0.10291428571428571,10.0
350,35,105,0,10,8,105,4387,4522,100.0,0.7566584528548415,stigmergy_search,Stigmergy Efficient Search,E1,4,no_failure,35000.0,1.0,1.0,0.12534285714285714,0.1292,10.0
350,35,105,0,10,8,105,2912,3514,100.0,0.6813887307911201,stigmergy_search,Stigmergy Efficient Search,E1,5,no_failure,35000.0,1.0,1.0,0.0832,0.1004,10.0
350,35,105,0,10,8,105,2813,3213,100.0,0.6684629407318483,stigmergy_search,Stigmergy Efficient Search,E1,6,no_failure,35000.0,1.0,1.0,0.08037142857142857,0.0918,10.0
350,35,105,0,10,8,105,4199,4233,100.0,0.7170485865028678,stigmergy_search,Stigmergy Efficient Search,E1,7,no_failure,35000.0,1.0,1.0,0.11997142857142858,0.12094285714285714,10.0
350,35,105,0,10,8,105,4335,4626,100.0,0.7808185617524301,stigmergy_search,Stigmergy Efficient Search,E1,8,no_failure,35000.0,1.0,1.0,0.12385714285714286,0.13217142857142858,10.0
350,35,105,0,10,8,105,5795,5973,100.0,0.8165379126705367,stigmergy_search,Stigmergy Efficient Search,E1,9,no_failure,35000.0,1.0,1.0,0.16557142857142856,0.17065714285714287,10.0
350,35,105,0,10,8,105,4141,4875,100.0,0.7509567765567969,stigmergy_search,Stigmergy Efficient Search,E1,10,no_failure,35000.0,1.0,1.0,0.11831428571428572,0.1392857142857143,10.0
350,35,105,0,10,9,105,4143,4820,100.0,0.8092432325627594,stigmergy_search,Stigmergy Efficient Search,E1,1,no_failure,35000.0,1.0,1.0,0.11837142857142857,0.1377142857142857,10.0
350,35,105,0,10,9,105,2985,3580,100.0,0.7214099494546348,stigmergy_search,Stigmergy Efficient Search,E1,2,no_failure,35000.0,1.0,1.0,0.08528571428571428,0.10228571428571429,10.0
350,35,105,0,10,9,105,3489,3942,100.0,0.7430021019062218,stigmergy_search,Stigmergy Efficient Search,E1,3,no_failure,35000.0,1.0,1.0,0.09968571428571428,0.11262857142857143,10.0
350,35,105,0,10,9,105,3272,3344,100.0,0.7178685349738142,stigmergy_search,Stigmergy Efficient Search,E1,4,no_failure,35000.0,1.0,1.0,0.09348571428571428,0.09554285714285714,10.0
350,35,105,0,10,9,105,4116,4528,100.0,0.7576623759044071,stigmergy_search,Stigmergy Efficient Search,E1,5,no_failure,35000.0,1.0,1.0,0.1176,0.12937142857142858,10.0
350,35,105,0,10,9,105,4391,4673,100.0,0.7420989881079803,stigmergy_search,Stigmergy Efficient Search,E1,6,no_failure,35000.0,1.0,1.0,0.12545714285714285,0.13351428571428572,10.0
350,35,105,0,10,9,105,2601,3590,100.0,0.7173099880620794,stigmergy_search,Stigmergy Efficient Search,E1,7,no_failure,35000.0,1.0,1.0,0.07431428571428571,0.10257142857142858,10.0
350,35,105,0,10,9,105,3667,5866,100.0,0.8225074277921137,stigmergy_search,Stigmergy Efficient Search,E1,8,no_failure,35000.0,1.0,1.0,0.10477142857142857,0.1676,10.0
350,35,105,0,10,9,105,5147,5297,100.0,0.7704235101630107,stigmergy_search,Stigmergy Efficient Search,E1,9,no_failure,35000.0,1.0,1.0,0.14705714285714286,0.15134285714285714,10.0
350,35,105,0,10,9,105,3573,3912,100.0,0.7146022007985386,stigmergy_search,Stigmergy Efficient Search,E1,10,no_failure,35000.0,1.0,1.0,0.10208571428571428,0.11177142857142858,10.0
350,35,105,0,10,10,105,3862,3944,100.0,0.7213416401043092,stigmergy_search,Stigmergy Efficient Search,E1,1,no_failure,35000.0,1.0,1.0,0.11034285714285715,0.11268571428571429,10.0
350,35,105,0,10,10,105,3400,3447,100.0,0.7100556729799493,stigmergy_search,Stigmergy Efficient Search,E1,2,no_failure,35000.0,1.0,1.0,0.09714285714285714,0.09848571428571429,10.0
350,35,105,0,10,10,105,4605,4972,100.0,0.7411102172164243,stigmergy_search,Stigmergy Efficient Search,E1,3,no_failure,35000.0,1.0,1.0,0.13157142857142856,0.14205714285714285,10.0
350,35,105,0,10,10,105,4011,4536,100.0,0.7427416645670365,stigmergy_search,Stigmergy Efficient Search,E1,4,no_failure,35000.0,1.0,1.0,0.1146,0.1296,10.0
350,35,105,0,10,10,105,3811,4283,100.0,0.7518272683811015,stigmergy_search,Stigmergy Efficient Search,E1,5,no_failure,35000.0,1.0,1.0,0.10888571428571428,0.12237142857142858,10.0
350,35,105,0,10,10,105,3241,4183,100.0,0.748706214496325,stigmergy_search,Stigmergy Efficient Search,E1,6,no_failure,35000.0,1.0,1.0,0.0926,0.11951428571428571,10.0
350,35,105,0,10,10,105,3496,3705,100.0,0.7366647387700291,stigmergy_search,Stigmergy Efficient Search,E1,7,no_failure,35000.0,1.0,1.0,0.09988571428571429,0.10585714285714286,10.0
350,35,105,0,10,10,105,5143,5191,100.0,0.7356248451991118,stigmergy_search,Stigmergy Efficient Search,E1,8,no_failure,35000.0,1.0,1.0,0.14694285714285715,0.1483142857142857,10.0
350,35,105,0,10,10,105,3982,4107,100.0,0.6762275789302792,stigmergy_search,Stigmergy Efficient Search,E1,9,no_failure,35000.0,1.0,1.0,0.11377142857142857,0.11734285714285714,10.0
350,35,105,0,10,10,105,4607,4710,100.0,0.7148417753513227,stigmergy_search,Stigmergy Efficient Search,E1,10,no_failure,35000.0,1.0,1.0,0.13162857142857143,0.13457142857142856,10.0
400,40,120,0,10,1,120,4471,4687,100.0,0.7471445843112197,stigmergy_search,Stigmergy Efficient Search,E1,1,no_failure,40000.0,1.0,1.0,0.111775,0.117175,10.0
400,40,120,0,10,1,120,4268,4681,100.0,0.7605497400840424,stigmergy_search,Stigmergy Efficient Search,E1,2,no_failure,40000.0,1.0,1.0,0.1067,0.117025,10.0
400,40,120,0,10,1,120,4195,4473,100.0,0.7306692003875079,stigmergy_search,Stigmergy Efficient Search,E1,3,no_failure,40000.0,1.0,1.0,0.104875,0.111825,10.0
400,40,120,0,10,1,120,6242,6794,100.0,0.8201673044843891,stigmergy_search,Stigmergy Efficient Search,E1,4,no_failure,40000.0,1.0,1.0,0.15605,0.16985,10.0
400,40,120,0,10,1,120,3121,4241,100.0,0.728161597107594,stigmergy_search,Stigmergy Efficient Search,E1,5,no_failure,40000.0,1.0,1.0,0.078025,0.106025,10.0
400,40,120,0,10,1,120,4735,5165,100.0,0.7966521458534545,stigmergy_search,Stigmergy Efficient Search,E1,6,no_failure,40000.0,1.0,1.0,0.118375,0.129125,10.0
400,40,120,0,10,1,120,4804,4919,100.0,0.7679287795622504,stigmergy_search,Stigmergy Efficient Search,E1,7,no_failure,40000.0,1.0,1.0,0.1201,0.122975,10.0
400,40,120,0,10,1,120,4704,4996,100.0,0.7470726581264981,stigmergy_search,Stigmergy Efficient Search,E1,8,no_failure,40000.0,1.0,1.0,0.1176,0.1249,10.0
400,40,120,0,10,1,120,3512,4146,100.0,0.7197559897089645,stigmergy_search,Stigmergy Efficient Search,E1,9,no_failure,40000.0,1.0,1.0,0.0878,0.10365,10.0
400,40,120,0,10,1,120,6420,6761,100.0,0.8016676527141067,stigmergy_search,Stigmergy Efficient Search,E1,10,no_failure,40000.0,1.0,1.0,0.1605,0.169025,10.0
400,40,120,0,10,2,120,4756,6329,100.0,0.8081121293516282,stigmergy_search,Stigmergy Efficient Search,E1,1,no_failure,40000.0,1.0,1.0,0.1189,0.158225,10.0
400,40,120,0,10,2,120,8304,8505,100.0,0.8214197530863827,stigmergy_search,Stigmergy Efficient Search,E1,2,no_failure,40000.0,1.0,1.0,0.2076,0.212625,10.0
400,40,120,0,10,2,120,3647,6028,100.0,0.8176952001769339,stigmergy_search,Stigmergy Efficient Search,E1,3,no_failure,40000.0,1.0,1.0,0.091175,0.1507,10.0
400,40,120,0,10,2,120,4556,4742,100.0,0.699188106284242,stigmergy_search,Stigmergy Efficient Search,E1,4,no_failure,40000.0,1.0,1.0,0.1139,0.11855,10.0
400,40,120,0,10,2,120,4817,5004,100.0,0.7479749533706262,stigmergy_search,Stigmergy Efficient Search,E1,5,no_failure,40000.0,1.0,1.0,0.120425,0.1251,10.0
400,40,120,0,10,2,120,4156,4344,100.0,0.741574585635353,stigmergy_search,Stigmergy Efficient Search,E1,6,no_failure,40000.0,1.0,1.0,0.1039,0.1086,10.0
400,40,120,0,10,2,120,3819,5157,100.0,0.7808173356602699,stigmergy_search,Stigmergy Efficient Search,E1,7,no_failure,40000.0,1.0,1.0,0.095475,0.128925,10.0
400,40,120,0,10,2,120,4497,5582,100.0,0.7938283769258322,stigmergy_search,Stigmergy Efficient Search,E1,8,no_failure,40000.0,1.0,1.0,0.112425,0.13955,10.0
400,40,120,0,10,2,120,3926,4559,100.0,0.766902463990645,stigmergy_search,Stigmergy Efficient Search,E1,9,no_failure,40000.0,1.0,1.0,0.09815,0.113975,10.0
400,40,120,0,10,2,120,5374,5689,100.0,0.7876574676275566,stigmergy_search,Stigmergy Efficient Search,E1,10,no_failure,40000.0,1.0,1.0,0.13435,0.142225,10.0
400,40,120,0,10,3,120,5668,5844,100.0,0.772942334017792,stigmergy_search,Stigmergy Efficient Search,E1,1,no_failure,40000.0,1.0,1.0,0.1417,0.1461,10.0
400,40,120,0,10,3,120,3389,3663,100.0,0.6621917371917311,stigmergy_search,Stigmergy Efficient Search,E1,2,no_failure,40000.0,1.0,1.0,0.084725,0.091575,10.0
400,40,120,0,10,3,120,4043,4551,100.0,0.7312532044239379,stigmergy_search,Stigmergy Efficient Search,E1,3,no_failure,40000.0,1.0,1.0,0.101075,0.113775,10.0
400,40,120,0,10,3,120,4562,5426,100.0,0.7564442806241398,stigmergy_search,Stigmergy Efficient Search,E1,4,no_failure,40000.0,1.0,1.0,0.11405,0.13565,10.0
400,40,120,0,10,3,120,4426,8877,100.0,0.8582112951071986,stigmergy_search,Stigmergy Efficient Search,E1,5,no_failure,40000.0,1.0,1.0,0.11065,0.221925,10.0
400,40,120,0,10,3,120,4215,5250,100.0,0.7485476190476217,stigmergy_search,Stigmergy Efficient Search,E1,6,no_failure,40000.0,1.0,1.0,0.105375,0.13125,10.0
400,40,120,0,10,3,120,3681,4243,100.0,0.702989237174952,stigmergy_search,Stigmergy Efficient Search,E1,7,no_failure,40000.0,1.0,1.0,0.092025,0.106075,10.0
400,40,120,0,10,3,120,3838,4496,100.0,0.734697508896804,stigmergy_search,Stigmergy Efficient Search,E1,8,no_failure,40000.0,1.0,1.0,0.09595,0.1124,10.0
400,40,120,0,10,3,120,3552,3910,100.0,0.6568563512361453,stigmergy_search,Stigmergy Efficient Search,E1,9,no_failure,40000.0,1.0,1.0,0.0888,0.09775,10.0
400,40,120,0,10,3,120,6098,6192,100.0,0.7701308139534658,stigmergy_search,Stigmergy Efficient Search,E1,10,no_failure,40000.0,1.0,1.0,0.15245,0.1548,10.0
400,40,120,0,10,4,120,3408,4502,100.0,0.7533040870724084,stigmergy_search,Stigmergy Efficient Search,E1,1,no_failure,40000.0,1.0,1.0,0.0852,0.11255,10.0
400,40,120,0,10,4,120,3094,3752,100.0,0.6979677505330406,stigmergy_search,Stigmergy Efficient Search,E1,2,no_failure,40000.0,1.0,1.0,0.07735,0.0938,10.0
400,40,120,0,10,4,120,4090,4210,100.0,0.7422585114805934,stigmergy_search,Stigmergy Efficient Search,E1,3,no_failure,40000.0,1.0,1.0,0.10225,0.10525,10.0
400,40,120,0,10,4,120,3299,3516,100.0,0.670124668183538,stigmergy_search,Stigmergy Efficient Search,E1,4,no_failure,40000.0,1.0,1.0,0.082475,0.0879,10.0
400,40,120,0,10,4,120,3551,3820,100.0,0.672072425828971,stigmergy_search,Stigmergy Efficient Search,E1,5,no_failure,40000.0,1.0,1.0,0.088775,0.0955,10.0
400,40,120,0,10,4,120,5837,6405,100.0,0.7976658860265502,stigmergy_search,Stigmergy Efficient Search,E1,6,no_failure,40000.0,1.0,1.0,0.145925,0.160125,10.0
400,40,120,0,10,4,120,5781,9071,100.0,0.8576406496895007,stigmergy_search,Stigmergy Efficient Search,E1,7,no_failure,40000.0,1.0,1.0,0.144525,0.226775,10.0
400,40,120,0,10,4,120,5118,5578,100.0,0.7831570455360211,stigmergy_search,Stigmergy Efficient Search,E1,8,no_failure,40000.0,1.0,1.0,0.12795,0.13945,10.0
400,40,120,0,10,4,120,3983,4001,100.0,0.7015391985337179,stigmergy_search,Stigmergy Efficient Search,E1,9,no_failure,40000.0,1.0,1.0,0.099575,0.100025,10.0
400,40,120,0,10,4,120,3748,4496,100.0,0.694280100830362,stigmergy_search,Stigmergy Efficient Search,E1,10,no_failure,40000.0,1.0,1.0,0.0937,0.1124,10.0
400,40,120,0,10,5,120,4394,4701,100.0,0.6979578813018457,stigmergy_search,Stigmergy Efficient Search,E1,1,no_failure,40000.0,1.0,1.0,0.10985,0.117525,10.0
400,40,120,0,10,5,120,3424,4955,100.0,0.7645896400941786,stigmergy_search,Stigmergy Efficient Search,E1,2,no_failure,40000.0,1.0,1.0,0.0856,0.123875,10.0
400,40,120,0,10,5,120,5786,6580,100.0,0.7948695542046621,stigmergy_search,Stigmergy Efficient Search,E1,3,no_failure,40000.0,1.0,1.0,0.14465,0.1645,10.0
400,40,120,0,10,5,120,4385,4496,100.0,0.715513790035585,stigmergy_search,Stigmergy Efficient Search,E1,4,no_failure,40000.0,1.0,1.0,0.109625,0.1124,10.0
400,40,120,0,10,5,120,4339,7347,100.0,0.8424776552787846,stigmergy_search,Stigmergy Efficient Search,E1,5,no_failure,40000.0,1.0,1.0,0.108475,0.183675,10.0
400,40,120,0,10,5,120,5479,5802,100.0,0.7462498563713954,stigmergy_search,Stigmergy Efficient Search,E1,6,no_failure,40000.0,1.0,1.0,0.136975,0.14505,10.0
400,40,120,0,10,5,120,4890,5173,100.0,0.7395966234937889,stigmergy_search,Stigmergy Efficient Search,E1,7,no_failure,40000.0,1.0,1.0,0.12225,0.129325,10.0
400,40,120,0,10,5,120,4663,5087,100.0,0.7614867964091371,stigmergy_search,Stigmergy Efficient Search,E1,8,no_failure,40000.0,1.0,1.0,0.116575,0.127175,10.0
400,40,120,0,10,5,120,3853,4040,100.0,0.698797442244208,stigmergy_search,Stigmergy Efficient Search,E1,9,no_failure,40000.0,1.0,1.0,0.096325,0.101,10.0
